data,num_file,L0,L2,NNZ,RL_iters,RL_rewards,MF_iters,MF_rewards,SAMP_iters,SAMP_rewards,SB_iters,SB_rewards
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_441.csv,48,0.04572057560045495,0.0,1,19,7,118,7,89,9,12,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_546.csv,49,4.571334435602382e-05,0.0,6,76,11,298,13,306,15,64,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_546.csv,49,0.00045713344356023816,0.0,1,143,20,131,21,98,18,50,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_546.csv,49,0.004571334435602382,0.0,1,89,22,123,18,100,18,44,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_546.csv,49,0.04571334435602382,0.0,1,15,7,160,11,17,8,39,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_401.csv,50,4.5812418560494906e-05,0.0,7,191,16,479,13,151,15,110,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_401.csv,50,0.0004581241856049491,0.0,1,150,20,202,25,170,26,46,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_401.csv,50,0.004581241856049491,0.0,1,131,18,137,16,115,21,20,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_401.csv,50,0.04581241856049491,0.0,1,22,11,114,14,49,11,22,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_61.csv,51,4.54706134955397e-05,0.0,9,150,15,325,13,516,13,168,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_61.csv,51,0.000454706134955397,0.0,1,152,22,130,26,131,23,99,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_61.csv,51,0.00454706134955397,0.0,1,137,23,120,23,122,20,24,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_61.csv,51,0.0454706134955397,0.0,2,34,14,34,10,26,9,26,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_368.csv,52,4.5598805218553645e-05,0.0,7,101,12,315,11,171,14,234,34
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_368.csv,52,0.0004559880521855364,0.0,1,143,24,149,27,129,21,83,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_368.csv,52,0.004559880521855364,0.0,1,135,24,100,23,116,13,67,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_368.csv,52,0.04559880521855364,0.0,1,13,8,36,7,49,6,17,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_514.csv,53,4.536976752569172e-05,0.0,5,220,14,352,20,272,17,28,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_514.csv,53,0.0004536976752569172,0.0,2,165,18,215,33,128,23,80,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_514.csv,53,0.004536976752569172,0.0,1,112,14,192,21,153,13,62,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_514.csv,53,0.04536976752569172,0.0,1,10,7,81,8,14,8,10,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_589.csv,54,4.563315064863007e-05,0.0,5,94,20,429,18,143,18,48,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_589.csv,54,0.0004563315064863007,0.0,1,153,17,199,21,129,20,52,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_589.csv,54,0.0045633150648630065,0.0,1,134,17,187,15,53,15,30,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_589.csv,54,0.04563315064863007,0.0,1,20,8,202,11,163,8,15,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_572.csv,55,4.557649016678953e-05,0.0,9,177,14,526,13,837,12,225,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_572.csv,55,0.00045576490166789524,0.0,2,173,17,256,27,214,26,120,33
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_572.csv,55,0.004557649016678953,0.0,1,138,17,182,21,128,18,87,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_572.csv,55,0.045576490166789524,0.0,1,31,16,97,10,21,11,22,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_361.csv,56,4.5659447871444796e-05,0.0,5,249,26,356,28,193,19,174,40
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_361.csv,56,0.00045659447871444796,0.0,1,150,18,215,18,118,18,74,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_361.csv,56,0.0045659447871444795,0.0,1,154,18,179,18,150,14,63,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_361.csv,56,0.0456594478714448,0.0,1,16,9,78,7,32,7,8,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_157.csv,57,4.56327846146847e-05,0.0,2,129,24,250,32,136,29,69,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_157.csv,57,0.00045632784614684695,0.0,1,116,19,157,18,88,22,32,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_157.csv,57,0.00456327846146847,0.0,1,69,14,114,19,130,21,25,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_157.csv,57,0.0456327846146847,0.0,3,2,2,48,2,86,2,5,2
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_695.csv,58,4.569127990242434e-05,0.0,6,77,17,269,17,182,12,56,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_695.csv,58,0.0004569127990242434,0.0,1,133,17,128,24,99,21,44,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_695.csv,58,0.004569127990242434,0.0,1,110,22,127,21,86,20,29,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_695.csv,58,0.04569127990242434,0.0,1,14,7,76,6,29,7,15,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_175.csv,59,4.556007243882514e-05,0.0,6,101,12,470,14,344,12,33,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_175.csv,59,0.00045560072438825133,0.0,1,135,24,156,23,100,18,57,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_175.csv,59,0.004556007243882513,0.0,1,126,22,161,23,107,20,17,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_175.csv,59,0.045560072438825136,0.0,1,19,10,91,10,22,11,12,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_681.csv,60,4.543479642274687e-05,0.0,5,104,25,355,21,162,20,100,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_681.csv,60,0.0004543479642274687,0.0,1,146,24,91,18,81,18,26,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_681.csv,60,0.004543479642274687,0.0,1,109,16,61,24,113,18,36,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_681.csv,60,0.04543479642274687,0.0,1,26,9,13,11,13,10,8,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_872.csv,61,4.598536291391353e-05,0.0,4,203,17,304,24,163,23,103,31
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_872.csv,61,0.00045985362913913524,0.0,1,186,22,185,20,99,21,36,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_872.csv,61,0.004598536291391352,0.0,1,155,19,148,18,118,22,41,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_872.csv,61,0.04598536291391353,0.0,2,3,3,2,2,2,2,2,2
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_527.csv,62,4.557504958789528e-05,0.0,7,90,19,413,15,180,15,154,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_527.csv,62,0.00045575049587895285,0.0,2,143,21,165,21,125,21,30,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_527.csv,62,0.004557504958789528,0.0,1,118,17,136,17,85,18,35,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_527.csv,62,0.04557504958789529,0.0,1,20,8,112,12,59,9,22,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_543.csv,63,4.548670851224287e-05,0.0,9,110,16,129,10,257,12,50,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_543.csv,63,0.0004548670851224287,0.0,1,154,21,158,24,118,22,48,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_543.csv,63,0.004548670851224287,0.0,1,95,19,152,19,82,14,28,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_543.csv,63,0.045486708512242874,0.0,1,19,10,95,11,40,12,10,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_278.csv,64,4.556834763820584e-05,0.0,6,323,22,379,24,281,27,166,38
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_278.csv,64,0.0004556834763820584,0.0,2,117,17,167,26,94,20,44,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_278.csv,64,0.004556834763820584,0.0,1,160,20,154,18,116,25,34,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_278.csv,64,0.04556834763820584,0.0,1,7,4,31,4,16,4,12,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_570.csv,65,4.557012539858222e-05,0.0,4,102,14,316,17,125,13,43,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_570.csv,65,0.0004557012539858222,0.0,1,205,21,194,24,136,15,49,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_570.csv,65,0.0045570125398582215,0.0,1,123,18,94,16,87,17,39,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_570.csv,65,0.04557012539858222,0.0,1,11,6,59,7,42,7,42,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_35.csv,66,4.585330463609046e-05,0.0,4,163,15,252,17,99,15,42,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_35.csv,66,0.0004585330463609046,0.0,1,209,23,122,21,107,22,71,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_35.csv,66,0.0045853304636090456,0.0,1,88,21,136,18,90,24,47,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_35.csv,66,0.04585330463609046,0.0,1,14,7,71,7,21,5,17,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_17.csv,67,4.544942313041981e-05,0.0,3,110,22,151,23,175,20,113,31
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_17.csv,67,0.0004544942313041981,0.0,1,130,21,120,19,64,18,56,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_17.csv,67,0.004544942313041981,0.0,2,78,20,80,13,151,16,31,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_17.csv,67,0.04544942313041981,0.0,1,10,8,39,9,44,8,8,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_272.csv,68,4.560431470448184e-05,0.0,7,121,25,255,14,115,18,72,32
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_272.csv,68,0.0004560431470448184,0.0,2,244,24,137,29,108,24,67,33
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_272.csv,68,0.004560431470448183,0.0,1,82,18,80,18,99,23,13,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_272.csv,68,0.04560431470448184,0.0,1,20,10,24,9,25,10,10,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_562.csv,69,4.547802673772654e-05,0.0,7,328,24,402,22,281,18,133,37
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_562.csv,69,0.0004547802673772654,0.0,1,174,20,203,25,119,17,92,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_562.csv,69,0.004547802673772654,0.0,1,90,16,152,28,143,16,48,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_562.csv,69,0.045478026737726544,0.0,1,2,2,147,2,245,2,69,2
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_867.csv,70,4.563056266699863e-05,0.0,5,94,17,294,17,95,16,40,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_867.csv,70,0.00045630562666998625,0.0,3,97,21,183,15,75,17,71,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_867.csv,70,0.004563056266699863,0.0,1,48,12,161,14,169,14,35,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_867.csv,70,0.04563056266699863,0.0,2,2,2,151,2,87,2,33,2
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_33.csv,71,4.5530091158368356e-05,0.0,6,101,16,282,8,85,14,36,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_33.csv,71,0.00045530091158368355,0.0,1,190,20,117,26,133,30,91,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_33.csv,71,0.004553009115836835,0.0,1,73,16,85,17,55,14,39,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_33.csv,71,0.045530091158368355,0.0,1,15,8,27,8,67,8,7,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_483.csv,72,4.559604859630275e-05,0.0,9,932,14,461,13,343,12,101,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_483.csv,72,0.0004559604859630275,0.0,1,227,19,193,22,158,29,260,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_483.csv,72,0.004559604859630275,0.0,1,145,19,151,17,94,18,81,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_483.csv,72,0.04559604859630276,0.0,1,20,8,111,7,27,6,14,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_501.csv,73,4.5661158100013044e-05,0.0,5,128,15,266,17,248,18,88,29
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_501.csv,73,0.00045661158100013044,0.0,1,129,26,179,26,105,24,71,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_501.csv,73,0.004566115810001305,0.0,1,122,20,151,18,88,13,33,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_501.csv,73,0.04566115810001305,0.0,1,4,4,146,6,73,4,24,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_736.csv,74,4.547692787600471e-05,0.0,5,77,17,389,14,77,15,38,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_736.csv,74,0.0004547692787600471,0.0,1,133,22,123,17,112,20,36,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_736.csv,74,0.004547692787600471,0.0,1,89,18,104,16,79,17,26,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_736.csv,74,0.045476927876004714,0.0,2,9,7,61,6,10,5,6,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_709.csv,75,4.552754264491108e-05,0.0,8,854,16,496,17,482,13,168,29
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_709.csv,75,0.00045527542644911077,0.0,1,157,22,218,25,131,22,59,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_709.csv,75,0.004552754264491108,0.0,2,152,15,182,19,79,15,63,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_709.csv,75,0.04552754264491108,0.0,1,60,13,14,9,16,12,9,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_819.csv,76,4.5430686884992045e-05,0.0,6,81,13,289,12,232,15,61,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_819.csv,76,0.0004543068688499205,0.0,2,108,20,145,22,123,17,52,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_819.csv,76,0.004543068688499205,0.0,1,83,22,101,24,85,25,56,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_819.csv,76,0.04543068688499205,0.0,1,8,6,55,10,51,8,14,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_560.csv,77,4.549226809301325e-05,0.0,4,412,16,193,22,71,19,63,34
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_560.csv,77,0.00045492268093013245,0.0,1,221,16,103,26,152,20,97,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_560.csv,77,0.004549226809301325,0.0,1,156,21,98,21,90,13,44,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_560.csv,77,0.045492268093013245,0.0,1,14,4,24,5,16,4,10,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_897.csv,78,4.58745764383932e-05,0.0,3,216,20,324,17,125,10,24,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_897.csv,78,0.000458745764383932,0.0,1,176,20,148,20,107,19,70,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_897.csv,78,0.00458745764383932,0.0,1,118,20,128,18,157,26,33,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_897.csv,78,0.045874576438393204,0.0,1,12,8,61,6,31,5,8,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_308.csv,79,4.568090360233764e-05,0.0,6,173,16,231,21,70,13,114,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_308.csv,79,0.00045680903602337636,0.0,1,140,20,141,21,144,21,63,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_308.csv,79,0.004568090360233763,0.0,2,90,17,119,22,92,22,50,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_308.csv,79,0.04568090360233764,0.0,1,10,5,58,4,46,5,5,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_169.csv,80,4.577882873310313e-05,0.0,3,279,20,302,23,159,20,112,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_169.csv,80,0.00045778828733103135,0.0,1,169,20,228,14,198,18,33,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_169.csv,80,0.004577882873310313,0.0,1,86,22,204,11,101,17,22,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_169.csv,80,0.045778828733103134,0.0,1,2,2,2,2,2,2,2,2
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_329.csv,81,4.578751835442415e-05,0.0,1,216,22,258,28,145,20,124,34
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_329.csv,81,0.0004578751835442415,0.0,1,212,19,201,24,113,23,22,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_329.csv,81,0.004578751835442415,0.0,1,127,19,238,26,135,23,58,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_329.csv,81,0.045787518354424156,0.0,1,1,1,1,1,1,1,1,1
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_988.csv,82,4.594127303010635e-05,0.0,4,151,24,423,18,111,18,157,32
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_988.csv,82,0.00045941273030106346,0.0,1,148,21,235,32,138,18,84,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_988.csv,82,0.004594127303010635,0.0,1,121,20,196,16,72,14,39,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_988.csv,82,0.045941273030106346,0.0,1,11,8,6,6,4,4,4,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_637.csv,83,4.560484793382748e-05,0.0,5,122,19,239,23,164,15,116,31
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_637.csv,83,0.0004560484793382748,0.0,1,127,18,135,22,91,18,52,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_637.csv,83,0.0045604847933827485,0.0,1,96,16,122,16,62,16,50,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_637.csv,83,0.045604847933827485,0.0,1,5,5,84,3,7,4,6,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_829.csv,84,4.579498484208374e-05,0.0,6,264,15,408,16,254,18,49,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_829.csv,84,0.0004579498484208374,0.0,2,137,21,166,25,92,19,50,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_829.csv,84,0.004579498484208374,0.0,1,99,21,112,20,84,17,18,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_829.csv,84,0.04579498484208375,0.0,1,10,8,92,9,111,11,23,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_300.csv,85,4.581847682789832e-05,0.0,6,406,30,461,26,253,26,137,38
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_300.csv,85,0.0004581847682789832,0.0,1,166,18,236,18,113,18,19,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_300.csv,85,0.004581847682789832,0.0,1,145,18,241,13,127,17,31,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_300.csv,85,0.04581847682789832,0.0,1,27,10,171,9,16,11,59,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_558.csv,86,4.573211661772758e-05,0.0,5,178,19,185,20,137,16,47,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_558.csv,86,0.00045732116617727583,0.0,1,135,16,123,21,104,21,19,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_558.csv,86,0.004573211661772758,0.0,1,94,19,172,17,63,16,56,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_558.csv,86,0.04573211661772758,0.0,1,24,9,109,8,42,8,45,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_357.csv,87,4.554761704818849e-05,0.0,3,84,18,313,19,153,27,79,31
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_357.csv,87,0.00045547617048188486,0.0,2,114,19,155,17,105,20,49,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_357.csv,87,0.004554761704818849,0.0,1,134,14,56,12,135,14,41,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_357.csv,87,0.04554761704818849,0.0,1,5,5,3,3,4,4,3,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_521.csv,88,4.58678182755216e-05,0.0,3,568,20,181,28,168,20,103,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_521.csv,88,0.000458678182755216,0.0,1,178,22,72,21,95,21,44,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_521.csv,88,0.00458678182755216,0.0,1,147,17,58,16,70,17,23,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_521.csv,88,0.0458678182755216,0.0,1,7,3,20,3,21,3,3,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_673.csv,89,4.541779651278016e-05,0.0,4,118,19,479,21,107,18,65,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_673.csv,89,0.00045417796512780157,0.0,1,108,22,326,19,148,17,45,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_673.csv,89,0.004541779651278016,0.0,1,84,21,317,19,82,15,36,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_673.csv,89,0.04541779651278016,0.0,2,14,4,5,5,5,5,5,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_328.csv,90,4.55780674892624e-05,0.0,4,113,15,312,25,376,17,82,33
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_328.csv,90,0.00045578067489262397,0.0,1,125,19,175,14,89,15,58,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_328.csv,90,0.00455780674892624,0.0,1,71,18,147,18,106,18,33,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_328.csv,90,0.0455780674892624,0.0,1,10,8,92,7,15,8,48,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_704.csv,91,4.5725896816785656e-05,0.0,7,288,19,300,16,141,21,76,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_704.csv,91,0.00045725896816785653,0.0,1,177,17,146,17,83,18,35,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_704.csv,91,0.004572589681678565,0.0,1,134,19,130,19,76,17,48,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_704.csv,91,0.045725896816785655,0.0,1,26,9,37,9,35,8,10,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_277.csv,92,4.583902901369795e-05,0.0,6,114,15,231,14,68,21,41,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_277.csv,92,0.0004583902901369795,0.0,2,127,15,124,20,131,20,32,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_277.csv,92,0.004583902901369796,0.0,1,109,16,102,22,74,12,34,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_277.csv,92,0.045839029013697956,0.0,1,7,5,26,7,11,5,7,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_318.csv,93,4.5490882750668515e-05,0.0,5,181,17,386,21,145,23,84,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_318.csv,93,0.00045490882750668515,0.0,1,133,21,182,24,105,20,64,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_318.csv,93,0.004549088275066852,0.0,1,144,21,268,21,113,21,59,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_318.csv,93,0.04549088275066852,0.0,1,13,5,122,7,85,7,12,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_655.csv,94,4.569009938879988e-05,0.0,6,567,22,326,21,119,22,91,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_655.csv,94,0.0004569009938879988,0.0,1,201,18,170,18,122,18,29,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_655.csv,94,0.004569009938879988,0.0,1,192,18,136,18,84,20,42,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_655.csv,94,0.045690099388799886,0.0,1,11,7,101,9,44,10,12,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_585.csv,95,4.556351949585701e-05,0.0,4,85,15,498,21,98,18,56,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_585.csv,95,0.00045563519495857004,0.0,1,127,21,275,28,184,27,66,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_585.csv,95,0.0045563519495857,0.0,2,105,18,211,15,63,17,19,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_585.csv,95,0.045563519495857005,0.0,2,18,6,206,6,5,4,37,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_645.csv,96,4.5759801380082384e-05,0.0,6,105,19,356,18,125,16,89,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_645.csv,96,0.00045759801380082385,0.0,1,215,23,148,20,129,16,22,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_645.csv,96,0.004575980138008238,0.0,1,146,26,105,17,83,13,18,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_645.csv,96,0.045759801380082385,0.0,1,34,10,46,9,26,8,15,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_607.csv,97,4.5662912048259627e-05,0.0,5,248,18,299,20,106,16,88,30
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_607.csv,97,0.00045662912048259624,0.0,1,110,18,152,22,116,24,73,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_607.csv,97,0.004566291204825963,0.0,1,120,15,147,24,103,21,46,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_607.csv,97,0.045662912048259625,0.0,1,16,8,112,9,51,8,16,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_661.csv,98,4.566602412747359e-05,0.0,6,278,11,339,15,200,19,60,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_661.csv,98,0.0004566602412747359,0.0,1,131,16,156,23,99,19,55,24
